time_s,ai_v,ai1_v,selected_signal_v,di,di0,di1,potentiometer,proximity,switch,limit_ok
1.8,-5.739044204522427,,-5.739044204522427,1,,,0.21304778977387864,0,1,False
1.81,-5.4139624400979995,,-5.4139624400979995,1,,,0.22930187799510002,0,1,False
1.82,-4.862812576972482,,-4.862812576972482,1,,,0.2568593711513759,0,1,False
1.83,-4.540149970624424,,-4.540149970624424,1,,,0.2729925014687788,0,1,False
1.84,-4.8309676847627046,,-4.8309676847627046,1,,,0.25845161576186476,0,1,False
1.85,-3.563794676264033,,-3.563794676264033,1,,,0.32181026618679837,0,1,True
1.86,-4.367024012498499,,-4.367024012498499,1,,,0.28164879937507503,0,1,False
1.87,-3.8124971893452146,,-3.8124971893452146,1,,,0.3093751405327393,0,1,True
1.88,-2.8069057398088066,,-2.8069057398088066,1,,,0.35965471300955965,0,1,True
1.89,-2.569071273492252,,-2.569071273492252,1,,,0.3715464363253874,0,1,True
1.9,-2.526459925307927,,-2.526459925307927,1,,,0.37367700373460366,0,1,True
1.91,-2.0070874456105963,,-2.0070874456105963,1,,,0.3996456277194702,0,1,True
1.92,-2.1980414313508425,,-2.1980414313508425,1,,,0.39009792843245783,0,1,True
1.93,-2.511199049023518,,-2.511199049023518,1,,,0.3744400475488241,0,1,True
1.94,-1.2826957667813481,,-1.2826957667813481,1,,,0.4358652116609326,0,1,True
1.95,-0.8289627532294211,,-0.8289627532294211,1,,,0.45855186233852896,0,1,True
1.96,-0.8224738003813183,,-0.8224738003813183,1,,,0.45887630998093404,0,1,True
1.97,-0.24932302344554857,,-0.24932302344554857,1,,,0.4875338488277226,0,1,True
1.98,-0.2057548420211972,,-0.2057548420211972,1,,,0.4897122578989402,0,1,True
1.99,-0.642319905362579,,-0.642319905362579,1,,,0.4678840047318711,0,1,True
2.0,-0.053231975326638134,,-0.053231975326638134,0,,,0.4973384012336681,0,0,True
2.01,0.7335299598153255,,0.7335299598153255,1,,,0.5366764979907662,1,0,True
2.02,-0.02494802432149823,,-0.02494802432149823,0,,,0.4987525987839251,0,0,True
2.03,0.6039433024066952,,0.6039433024066952,1,,,0.5301971651203348,1,0,True
2.04,0.7837765005899235,,0.7837765005899235,1,,,0.5391888250294962,1,0,True
2.05,1.7761767239889021,,1.7761767239889021,1,,,0.5888088361994451,1,0,True
2.06,1.7711155242122298,,1.7711155242122298,1,,,0.5885557762106115,1,0,True
2.07,1.789486053622151,,1.789486053622151,1,,,0.5894743026811076,1,0,True
2.08,2.441706320026399,,2.441706320026399,1,,,0.6220853160013199,1,0,True
2.09,2.6629079746540887,,2.6629079746540887,1,,,0.6331453987327045,1,0,True
2.1,2.2449982680514435,,2.2449982680514435,1,,,0.6122499134025722,1,0,True
2.11,3.211297331749372,,3.211297331749372,1,,,0.6605648665874686,1,0,True
2.12,2.716866044824549,,2.716866044824549,1,,,0.6358433022412274,1,0,True
2.13,4.112999794105358,,4.112999794105358,1,,,0.7056499897052679,1,0,False
2.14,4.376386345850009,,4.376386345850009,1,,,0.7188193172925004,1,0,False
2.15,4.296001880465719,,4.296001880465719,1,,,0.714800094023286,1,0,False
2.16,4.720889669347963,,4.720889669347963,1,,,0.7360444834673981,1,0,False
2.17,4.4950130785838995,,4.4950130785838995,1,,,0.7247506539291949,1,0,False
2.18,4.553473153896249,,4.553473153896249,1,,,0.7276736576948124,1,0,False
2.19,4.628369719197221,,4.628369719197221,1,,,0.731418485959861,1,0,False
2.2,5.74422561971366,,5.74422561971366,1,,,0.787211280985683,1,0,False
2.21,5.350138891240534,,5.350138891240534,1,,,0.7675069445620266,1,0,False
2.22,5.26110759071021,,5.26110759071021,1,,,0.7630553795355105,1,0,False
2.23,6.0033649978310315,,6.0033649978310315,1,,,0.8001682498915516,1,0,False
2.24,6.232571316784833,,6.232571316784833,1,,,0.8116285658392417,1,0,False
2.25,6.76878298378297,,6.76878298378297,1,,,0.8384391491891485,1,0,False
2.26,6.9930945171381405,,6.9930945171381405,1,,,0.8496547258569069,1,0,False
2.27,7.2368100975195775,,7.2368100975195775,1,,,0.8618405048759789,1,0,False
2.28,6.86962866666657,,6.86962866666657,1,,,0.8434814333333286,1,0,False
2.29,7.208148994961147,,7.208148994961147,1,,,0.8604074497480573,1,0,False
2.3,7.3756270475615775,,7.3756270475615775,1,,,0.868781352378079,1,0,False
2.31,7.381515875416687,,7.381515875416687,1,,,0.8690757937708344,1,0,False
2.32,7.414014528597339,,7.414014528597339,1,,,0.870700726429867,1,0,False
2.33,8.099240796306663,,8.099240796306663,1,,,0.9049620398153332,1,0,False
2.34,7.9787349439682975,,7.9787349439682975,1,,,0.8989367471984149,1,0,False
2.35,8.187571868055196,,8.187571868055196,1,,,0.9093785934027597,1,0,False
2.36,7.715663849276747,,7.715663849276747,1,,,0.8857831924638374,1,0,False
2.37,7.783182122128091,,7.783182122128091,1,,,0.8891591061064045,1,0,False
2.38,8.004407432161253,,8.004407432161253,1,,,0.9002203716080626,1,0,False
2.39,7.969921013999499,,7.969921013999499,1,,,0.898496050699975,1,0,False
2.4,8.447569981996377,,8.447569981996377,1,,,0.9223784990998188,1,0,False
2.41,9.197418517863285,,9.197418517863285,1,,,0.9598709258931641,1,0,False
2.42,8.485064420976574,,8.485064420976574,1,,,0.9242532210488287,1,0,False
2.43,8.63626911064375,,8.63626911064375,1,,,0.9318134555321876,1,0,False
2.44,8.642289200368419,,8.642289200368419,1,,,0.9321144600184208,1,0,False
2.45,9.488170563943713,,9.488170563943713,1,,,0.9744085281971856,1,0,False
2.46,9.42588471335753,,9.42588471335753,1,,,0.9712942356678764,1,0,False
2.47,9.146587298982025,,9.146587298982025,1,,,0.9573293649491014,1,0,False
2.48,8.65920634228096,,8.65920634228096,1,,,0.932960317114048,1,0,False
2.49,9.493461559248326,,9.493461559248326,1,,,0.9746730779624162,1,0,False
2.5,8.770964694361433,,8.770964694361433,1,,,0.9385482347180716,1,0,False
2.51,8.768460482978279,,8.768460482978279,1,,,0.9384230241489139,1,0,False
2.52,9.022075406553766,,9.022075406553766,1,,,0.9511037703276883,1,0,False
2.53,8.445794364245547,,8.445794364245547,1,,,0.9222897182122773,1,0,False
2.54,9.472001915948882,,9.472001915948882,1,,,0.973600095797444,1,0,False
2.55,9.3313515389348,,9.3313515389348,1,,,0.96656757694674,1,0,False
2.56,8.858033367203053,,8.858033367203053,1,,,0.9429016683601527,1,0,False
2.57,8.719492063340555,,8.719492063340555,1,,,0.9359746031670276,1,0,False
2.58,8.841127586889236,,8.841127586889236,1,,,0.9420563793444618,1,0,False
2.59,9.108579702978698,,9.108579702978698,1,,,0.9554289851489349,1,0,False
2.6,7.98615756804235,,7.98615756804235,1,,,0.8993078784021176,1,0,False
2.61,8.054206042976313,,8.054206042976313,1,,,0.9027103021488155,1,0,False
2.62,7.835624092498349,,7.835624092498349,1,,,0.8917812046249175,1,0,False
2.63,7.903166100672512,,7.903166100672512,1,,,0.8951583050336256,1,0,False
2.64,8.021317983810327,,8.021317983810327,1,,,0.9010658991905164,1,0,False
2.65,8.223459181738706,,8.223459181738706,1,,,0.9111729590869352,1,0,False
2.66,7.489238277721075,,7.489238277721075,1,,,0.8744619138860538,1,0,False
2.67,8.099433911420792,,8.099433911420792,1,,,0.9049716955710396,1,0,False
2.68,7.090042201809186,,7.090042201809186,1,,,0.8545021100904593,1,0,False
2.69,7.327749817426873,,7.327749817426873,1,,,0.8663874908713437,1,0,False
2.7,7.549106699394349,,7.549106699394349,1,,,0.8774553349697175,1,0,False
2.71,6.769786688606659,,6.769786688606659,1,,,0.8384893344303329,1,0,False
2.72,6.914663133826205,,6.914663133826205,1,,,0.8457331566913103,1,0,False
2.73,7.254141070254644,,7.254141070254644,1,,,0.8627070535127321,1,0,False
2.74,7.120571931218556,,7.120571931218556,1,,,0.8560285965609278,1,0,False
2.75,6.479806921138691,,6.479806921138691,1,,,0.8239903460569344,1,0,False
2.76,6.450414726864966,,6.450414726864966,1,,,0.8225207363432483,1,0,False
2.77,6.25114830158528,,6.25114830158528,1,,,0.812557415079264,1,0,False
2.78,5.416983671164989,,5.416983671164989,1,,,0.7708491835582494,1,0,False
2.79,5.83422941773614,,5.83422941773614,1,,,0.7917114708868069,1,0,False
2.8,5.58191761051679,,5.58191761051679,1,,,0.7790958805258394,1,0,False
2.81,4.537535463663438,,4.537535463663438,1,,,0.7268767731831719,1,0,False
2.82,4.77972669950009,,4.77972669950009,1,,,0.7389863349750045,1,0,False
2.83,4.768417763336157,,4.768417763336157,1,,,0.7384208881668078,1,0,False
2.84,3.9365289318424126,,3.9365289318424126,1,,,0.6968264465921206,1,0,True
2.85,3.6413486968140956,,3.6413486968140956,1,,,0.6820674348407048,1,0,True
2.86,4.233213606156773,,4.233213606156773,1,,,0.7116606803078387,1,0,False
2.87,3.1549898991617824,,3.1549898991617824,1,,,0.6577494949580891,1,0,True
2.88,3.1147884493342795,,3.1147884493342795,1,,,0.6557394224667139,1,0,True
2.89,3.4363551094351585,,3.4363551094351585,1,,,0.6718177554717579,1,0,True
2.9,2.994459609103067,,2.994459609103067,1,,,0.6497229804551534,1,0,True
2.91,2.3784246603776142,,2.3784246603776142,1,,,0.6189212330188807,1,0,True
2.92,1.691097772710654,,1.691097772710654,1,,,0.5845548886355327,1,0,True
2.93,2.4834878464217973,,2.4834878464217973,1,,,0.6241743923210898,1,0,True
2.94,1.2895090163855425,,1.2895090163855425,1,,,0.5644754508192771,1,0,True
2.95,1.2189703182824028,,1.2189703182824028,1,,,0.5609485159141201,1,0,True
2.96,1.144579836396063,,1.144579836396063,1,,,0.5572289918198032,1,0,True
2.97,0.8774871917016781,,0.8774871917016781,1,,,0.5438743595850839,1,0,True
2.98,0.9117108614532956,,0.9117108614532956,1,,,0.5455855430726648,1,0,True
2.99,0.32211254981432036,,0.32211254981432036,1,,,0.5161056274907161,1,0,True
3.0,0.233399278662713,,0.233399278662713,1,,,0.5116699639331357,1,1,True
3.01,0.11257180806554856,,0.11257180806554856,1,,,0.5056285904032773,1,1,True
3.02,-0.07834225900676828,,-0.07834225900676828,1,,,0.4960828870496615,0,1,True
3.03,-1.1816341368458785,,-1.1816341368458785,1,,,0.44091829315770603,0,1,True
3.04,-0.7180527269181237,,-0.7180527269181237,1,,,0.4640973636540938,0,1,True
3.05,-1.4525316516887128,,-1.4525316516887128,1,,,0.4273734174155644,0,1,True
3.06,-1.6263573074511508,,-1.6263573074511508,1,,,0.4186821346274424,0,1,True
3.07,-2.1626005352797177,,-2.1626005352797177,1,,,0.39186997323601414,0,1,True
3.08,-1.6488938622126192,,-1.6488938622126192,1,,,0.41755530688936904,0,1,True
3.09,-1.9683518627427485,,-1.9683518627427485,1,,,0.40158240686286256,0,1,True
3.1,-2.4426142950862575,,-2.4426142950862575,1,,,0.37786928524568714,0,1,True
3.11,-3.304706024221587,,-3.304706024221587,1,,,0.3347646987889207,0,1,True
3.12,-3.281262782724731,,-3.281262782724731,1,,,0.33593686086376345,0,1,True
3.13,-3.2614300182330718,,-3.2614300182330718,1,,,0.33692849908834643,0,1,True
3.14,-3.763511908636713,,-3.763511908636713,1,,,0.31182440456816435,0,1,True
3.15,-4.64186117845979,,-4.64186117845979,1,,,0.2679069410770105,0,1,False
3.16,-3.9083149981314413,,-3.9083149981314413,1,,,0.30458425009342793,0,1,True
3.17,-4.10948829684792,,-4.10948829684792,1,,,0.29452558515760396,0,1,False
3.18,-4.375169413912149,,-4.375169413912149,1,,,0.28124152930439256,0,1,False
3.19,-4.920615294410479,,-4.920615294410479,1,,,0.25396923527947607,0,1,False
3.2,-5.525522626523557,,-5.525522626523557,1,,,0.22372386867382216,0,1,False
3.21,-5.1108112767059914,,-5.1108112767059914,1,,,0.24445943616470042,0,1,False
3.22,-5.572650479966405,,-5.572650479966405,1,,,0.22136747600167977,0,1,False
3.23,-5.508913844513586,,-5.508913844513586,1,,,0.2245543077743207,0,1,False
3.24,-5.9606545261198205,,-5.9606545261198205,1,,,0.20196727369400896,0,1,False
3.25,-6.551073726324746,,-6.551073726324746,1,,,0.1724463136837627,0,1,False
3.26,-6.076224778628648,,-6.076224778628648,1,,,0.1961887610685676,0,1,False
