time_s,ai_v,di,potentiometer,proximity,switch,limit_ok
1.7,-6.925409786870411,1,0.15372951065647947,0,1,False
1.71,-7.607842458445509,1,0.11960787707772455,0,1,False
1.72,-7.452455084482802,1,0.1273772457758599,0,1,False
1.73,-6.744081147148922,1,0.1627959426425539,0,1,False
1.74,-5.967008152858324,1,0.2016495923570838,0,1,False
1.75,-5.896254005395801,1,0.20518729973020994,0,1,False
1.76,-6.257407060114562,1,0.1871296469942719,0,1,False
1.77,-6.216927133969902,1,0.18915364330150491,0,1,False
1.78,-5.47870028290509,1,0.2260649858547455,0,1,False
1.79,-5.047448138989206,1,0.2476275930505397,0,1,False
1.8,-4.9131548466427954,1,0.2543422576678602,0,1,False
1.81,-4.465809974081448,1,0.27670950129592764,0,1,False
1.82,-5.258859713368943,1,0.23705701433155285,0,1,False
1.83,-4.3169635616675235,1,0.2841518219166238,0,1,False
1.84,-4.5542170318580375,1,0.2722891484070981,0,1,False
1.85,-3.958465402483735,1,0.30207672987581324,0,1,True
1.86,-4.393529555285568,1,0.2803235222357216,0,1,False
1.87,-4.063784439501229,1,0.29681077802493855,0,1,False
1.88,-3.180768171288321,1,0.34096159143558397,0,1,True
1.89,-2.6127198873770077,1,0.36936400563114963,0,1,True
1.9,-2.389358072345137,1,0.3805320963827431,0,1,True
1.91,-2.029263217997137,1,0.39853683910014315,0,1,True
1.92,-2.570404224338476,1,0.3714797887830762,0,1,True
1.93,-2.0594903584773947,1,0.39702548207613025,0,1,True
1.94,-1.299126453150992,1,0.4350436773424504,0,1,True
1.95,-1.1390479357701047,1,0.4430476032114948,0,1,True
1.96,-0.9782425746036378,1,0.45108787126981814,0,1,True
1.97,-0.27769905030042064,1,0.486115047484979,0,1,True
1.98,-0.15151376022223073,1,0.4924243119888884,0,1,True
1.99,-0.20768003603411717,1,0.4896159981982941,0,1,True
2.0,0.41124927536838596,1,0.5205624637684193,1,0,True
2.01,0.19367546271399966,1,0.5096837731357,1,0,True
2.02,0.7901445043293676,1,0.5395072252164683,1,0,True
2.03,1.4010392629388773,1,0.5700519631469438,1,0,True
2.04,0.7417593519646224,1,0.5370879675982312,1,0,True
2.05,0.8695504727774391,1,0.5434775236388719,1,0,True
2.06,1.390715058018376,1,0.5695357529009188,1,0,True
2.07,2.0646965166861238,1,0.6032348258343061,1,0,True
2.08,2.1944245629300756,1,0.6097212281465038,1,0,True
2.09,2.026264043233869,1,0.6013132021616935,1,0,True
2.1,2.689667363595889,1,0.6344833681797944,1,0,True
2.11,3.5386437937353765,1,0.6769321896867688,1,0,True
2.12,3.7543994876043874,1,0.6877199743802194,1,0,True
2.13,3.9114156209234356,1,0.6955707810461718,1,0,True
2.14,3.541028728125117,1,0.6770514364062559,1,0,True
2.15,4.551643376277085,1,0.7275821688138542,1,0,False
2.16,4.335177282659934,1,0.7167588641329967,1,0,False
2.17,4.380455417416761,1,0.7190227708708381,1,0,False
2.18,4.605762039735519,1,0.730288101986776,1,0,False
2.19,4.908265105250238,1,0.7454132552625119,1,0,False
2.2,4.692907568073826,1,0.7346453784036913,1,0,False
2.21,5.435325276950053,1,0.7717662638475027,1,0,False
2.22,5.450327984635962,1,0.772516399231798,1,0,False
2.23,5.4372219567836915,1,0.7718610978391846,1,0,False
2.24,6.0913482853899925,1,0.8045674142694995,1,0,False
2.25,5.885237208839059,1,0.7942618604419529,1,0,False
2.26,6.4181021452009706,1,0.8209051072600484,1,0,False
2.27,6.27637070309039,1,0.8138185351545195,1,0,False
2.28,6.479579292985896,1,0.8239789646492948,1,0,False
2.29,7.069806522449651,1,0.8534903261224827,1,0,False
2.3,6.818781202900468,1,0.8409390601450234,1,0,False
2.31,7.220193413139533,1,0.8610096706569766,1,0,False
2.32,7.960978038270203,1,0.8980489019135101,1,0,False
2.33,7.629477554713279,1,0.881473877735664,1,0,False
2.34,7.7404716007763055,1,0.8870235800388153,1,0,False
2.35,8.49668509914685,1,0.9248342549573426,1,0,False
2.36,8.192696735072651,1,0.9096348367536325,1,0,False
2.37,8.11774868071244,1,0.9058874340356219,1,0,False
2.38,8.22139328247369,1,0.9110696641236846,1,0,False
2.39,8.285818516082646,1,0.9142909258041323,1,0,False
2.4,8.265940150925577,1,0.9132970075462788,1,0,False
2.41,8.45487023931043,1,0.9227435119655215,1,0,False
2.42,8.848795223698128,1,0.9424397611849062,1,0,False
2.43,8.607833846973953,1,0.9303916923486977,1,0,False
2.44,8.389713204574345,1,0.9194856602287172,1,0,False
2.45,8.558791917170547,1,0.9279395958585273,1,0,False
