time_s,ai_v,di,potentiometer,proximity,switch,limit_ok
1.8,-4.929004667104109,1,0.25354976664479456,0,1,False
1.81,-4.688887351095628,1,0.26555563244521857,0,1,False
1.82,-4.947050628611743,1,0.25264746856941284,0,1,False
1.83,-3.983396577396886,1,0.3008301711301557,0,1,True
1.84,-3.7606108964365332,1,0.3119694551781733,0,1,True
1.85,-3.9915846289856542,1,0.3004207685507173,0,1,True
1.86,-4.376719409931358,1,0.2811640295034321,0,1,False
1.87,-3.1255801531337717,1,0.34372099234331144,0,1,True
1.88,-3.5798006006999596,1,0.32100996996500203,0,1,True
1.89,-3.260114455771668,1,0.3369942772114166,0,1,True
1.9,-3.079960662243677,1,0.34600196688781615,0,1,True
1.91,-2.7127027081540405,1,0.364364864592298,0,1,True
1.92,-2.0897731870391127,1,0.3955113406480444,0,1,True
1.93,-2.240452401004379,1,0.38797737994978104,0,1,True
1.94,-1.8011459164998456,1,0.4099427041750078,0,1,True
1.95,-1.5976114292239545,1,0.42011942853880224,0,1,True
1.96,-1.2262216579108507,1,0.4386889171044575,0,1,True
1.97,-0.5809014737171149,1,0.47095492631414426,0,1,True
1.98,-0.7250531733675606,1,0.46374734133162193,0,1,True
1.99,-0.4762789218933491,1,0.47618605390533253,0,1,True
2.0,-0.4164524175674149,0,0.4791773791216293,0,0,True
2.01,0.5411380017768872,1,0.5270569000888443,1,0,True
2.02,0.7993927425252505,1,0.5399696371262626,1,0,True
2.03,0.3767376298860848,1,0.5188368814943043,1,0,True
2.04,0.9486660459095354,1,0.5474333022954767,1,0,True
2.05,1.96135062549966,1,0.598067531274983,1,0,True
2.06,1.2621739919200663,1,0.5631086995960033,1,0,True
2.07,2.3090225558542103,1,0.6154511277927105,1,0,True
2.08,2.7503736559945886,1,0.6375186827997295,1,0,True
2.09,2.575013355620631,1,0.6287506677810315,1,0,True
2.1,2.3708902858641565,1,0.6185445142932078,1,0,True
2.11,3.1365465405803117,1,0.6568273270290156,1,0,True
2.12,3.2110370273186897,1,0.6605518513659344,1,0,True
2.13,3.3559531352538863,1,0.6677976567626943,1,0,True
2.14,3.9039104800431996,1,0.69519552400216,1,0,True
2.15,3.8221606202390537,1,0.6911080310119526,1,0,True
2.16,4.522746286855345,1,0.7261373143427672,1,0,False
2.17,4.760954968445409,1,0.7380477484222705,1,0,False
2.18,4.870232919264545,1,0.7435116459632273,1,0,False
2.19,4.502546938799349,1,0.7251273469399674,1,0,False
2.2,5.144380124998478,1,0.7572190062499239,1,0,False
2.21,5.016851044753249,1,0.7508425522376625,1,0,False
2.22,6.034220334932078,1,0.8017110167466039,1,0,False
2.23,5.602265341821634,1,0.7801132670910818,1,0,False
2.24,6.359219317905392,1,0.8179609658952696,1,0,False
2.25,6.144563047273443,1,0.8072281523636722,1,0,False
2.26,6.342144191302375,1,0.8171072095651187,1,0,False
2.27,6.34507061380894,1,0.8172535306904469,1,0,False
2.28,7.09333591361238,1,0.8546667956806189,1,0,False
2.29,7.578068067307419,1,0.878903403365371,1,0,False
2.3,7.363814147953354,1,0.8681907073976678,1,0,False
2.31,7.420171788929795,1,0.8710085894464898,1,0,False
2.32,7.5155422955516915,1,0.8757771147775845,1,0,False
2.33,7.3771731656504524,1,0.8688586582825227,1,0,False
2.34,7.571321884836691,1,0.8785660942418346,1,0,False
2.35,8.576638451983188,1,0.9288319225991593,1,0,False
2.36,8.598568445571482,1,0.929928422278574,1,0,False
2.37,8.719387664403815,1,0.9359693832201907,1,0,False
2.38,8.147792780056541,1,0.9073896390028271,1,0,False
2.39,8.523795381683898,1,0.9261897690841948,1,0,False
2.4,8.382261011545731,1,0.9191130505772864,1,0,False
2.41,8.51806172370039,1,0.9259030861850196,1,0,False
2.42,8.154934058275664,1,0.9077467029137832,1,0,False
2.43,9.348030154380664,1,0.9674015077190333,1,0,False
2.44,9.199214689223531,1,0.9599607344611766,1,0,False
2.45,9.282616464424526,1,0.9641308232212265,1,0,False
2.46,8.777743482686668,1,0.9388871741343333,1,0,False
2.47,8.422422528450923,1,0.9211211264225462,1,0,False
2.48,9.41872754552923,1,0.9709363772764614,1,0,False
2.49,8.675920793568247,1,0.9337960396784123,1,0,False
2.5,9.591981839305214,1,0.9795990919652606,1,0,False
2.51,9.31972027447332,1,0.965986013723666,1,0,False
2.52,9.45658442628625,1,0.9728292213143124,1,0,False
2.53,9.40072579384137,1,0.9700362896920686,1,0,False
2.54,9.340401446330286,1,0.9670200723165143,1,0,False
2.55,8.767701581229945,1,0.9383850790614972,1,0,False
2.56,8.5402869456697,1,0.927014347283485,1,0,False
2.57,8.608247591794965,1,0.9304123795897482,1,0,False
2.58,8.219337294934984,1,0.9109668647467493,1,0,False
2.59,8.709298268731432,1,0.9354649134365716,1,0,False
2.6,8.637809989299965,1,0.9318904994649984,1,0,False
2.61,8.008901267453023,1,0.9004450633726512,1,0,False
2.62,8.137308228576755,1,0.9068654114288378,1,0,False
2.63,8.517051257723377,1,0.9258525628861689,1,0,False
2.64,7.647230050648731,1,0.8823615025324365,1,0,False
2.65,8.421124487121212,1,0.9210562243560606,1,0,False
2.66,8.441153648279597,1,0.9220576824139798,1,0,False
2.67,8.085059158117037,1,0.9042529579058518,1,0,False
2.68,7.891510687739994,1,0.8945755343869998,1,0,False
2.69,7.62192359738928,1,0.881096179869464,1,0,False
2.7,7.602939815116715,1,0.8801469907558357,1,0,False
2.71,7.687904197148959,1,0.884395209857448,1,0,False
2.72,6.897965835392625,1,0.8448982917696313,1,0,False
2.73,6.390829557425129,1,0.8195414778712564,1,0,False
2.74,7.106607782871186,1,0.8553303891435593,1,0,False
2.75,6.343014196315475,1,0.8171507098157738,1,0,False
2.76,5.787574454698252,1,0.7893787227349126,1,0,False
2.77,5.559457688271949,1,0.7779728844135974,1,0,False
2.78,6.1059416517530805,1,0.8052970825876541,1,0,False
2.79,5.7449376138524615,1,0.787246880692623,1,0,False
2.8,4.809727992474598,1,0.74048639962373,1,0,False
2.81,5.138270450747432,1,0.7569135225373715,1,0,False
2.82,5.165823175818643,1,0.7582911587909321,1,0,False
2.83,5.0018133646501886,1,0.7500906682325095,1,0,False
2.84,4.474086496351351,1,0.7237043248175675,1,0,False
2.85,4.645597163379504,1,0.7322798581689752,1,0,False
2.86,4.181381502614572,1,0.7090690751307286,1,0,False
2.87,3.1832165843047484,1,0.6591608292152374,1,0,True
2.88,3.767232386228373,1,0.6883616193114187,1,0,True
2.89,2.9024989971631507,1,0.6451249498581575,1,0,True
2.9,3.2516656433285887,1,0.6625832821664295,1,0,True
2.91,2.5982032090860665,1,0.6299101604543033,1,0,True
2.92,2.352435941246685,1,0.6176217970623343,1,0,True
2.93,2.153915712709241,1,0.607695785635462,1,0,True
2.94,1.4752789340900043,1,0.5737639467045003,1,0,True
2.95,2.0063586116589307,1,0.6003179305829465,1,0,True
2.96,1.5207396055794558,1,0.5760369802789728,1,0,True
2.97,0.5700288551275121,1,0.5285014427563757,1,0,True
2.98,0.7496887426685974,1,0.5374844371334299,1,0,True
2.99,0.605453610290319,1,0.5302726805145159,1,0,True
3.0,0.4485408464977806,1,0.522427042324889,1,1,True
3.01,-0.30880721224210417,1,0.48455963938789476,0,1,True
3.02,-0.1967600845578088,1,0.49016199577210956,0,1,True
