time_s,ai_v,di,potentiometer,proximity,switch,limit_ok
11.4,-9.044923140927398,1,0.047753842953630075,0,1,False
11.41,-9.183174951486318,1,0.04084125242568408,0,1,False
11.42,-8.257466655729287,1,0.08712666721353565,0,1,False
11.43,-8.678838273628992,1,0.0660580863185504,0,1,False
11.44,-8.245185926153312,1,0.08774070369233442,0,1,False
11.45,-9.292131847234723,1,0.03539340763826386,0,1,False
11.46,-9.31013006352986,1,0.03449349682350702,0,1,False
11.47,-9.250224909656765,1,0.037488754517161736,0,1,False
11.48,-8.736359234488352,1,0.06318203827558237,0,1,False
11.49,-9.169657803758428,1,0.04151710981207861,0,1,False
11.5,-8.644544303289761,1,0.06777278483551194,0,1,False
11.51,-8.797848096639427,1,0.06010759516802864,0,1,False
11.52,-9.24655216858598,1,0.03767239157070099,0,1,False
11.53,-8.478897722676166,1,0.07605511386619171,0,1,False
11.54,-9.21769007505541,1,0.0391154962472295,0,1,False
11.55,-9.13786591851244,1,0.04310670407437804,0,1,False
11.56,-9.23239197069312,1,0.03838040146534398,0,1,False
11.57,-8.591271275791902,1,0.07043643621040489,0,1,False
11.58,-8.803039209545364,1,0.05984803952273179,0,1,False
11.59,-8.58911638794421,1,0.07054418060278947,0,1,False
11.6,-8.317478710179254,1,0.08412606449103732,0,1,False
11.61,-8.23771844927018,1,0.08811407753649103,0,1,False
11.62,-8.506588235762848,1,0.0746705882118576,0,1,False
11.63,-8.226965647097366,1,0.08865171764513172,0,1,False
11.64,-7.825193629135551,1,0.10874031854322244,0,1,False
11.65,-7.988885422182001,1,0.10055572889089995,0,1,False
11.66,-7.5829571552307335,1,0.12085214223846333,0,1,False
11.67,-7.9438733261045655,1,0.10280633369477173,0,1,False
11.68,-7.45938945922884,1,0.12703052703855802,0,1,False
11.69,-7.698336701914472,1,0.11508316490427642,0,1,False
11.7,-7.667478692739363,1,0.11662606536303186,0,1,False
11.71,-7.625933331471674,1,0.1187033334264163,0,1,False
11.72,-7.04631678465882,1,0.147684160767059,0,1,False
11.73,-6.250119972527751,1,0.18749400137361244,0,1,False
11.74,-6.746561029787978,1,0.1626719485106011,0,1,False
11.75,-6.429517972560933,1,0.17852410137195335,0,1,False
11.76,-6.5577747232832575,1,0.17211126383583714,0,1,False
11.77,-5.702687044204704,1,0.2148656477897648,0,1,False
11.78,-6.023748115194707,1,0.19881259424026462,0,1,False
11.79,-5.704156490961926,1,0.2147921754519037,0,1,False
11.8,-5.031610641133767,1,0.24841946794331166,0,1,False
11.81,-4.606526704391458,1,0.2696736647804271,0,1,False
11.82,-4.522518682092975,1,0.27387406589535124,0,1,False
11.83,-4.609014521957692,1,0.26954927390211536,0,1,False
11.84,-4.720460657438553,1,0.2639769671280724,0,1,False
11.85,-3.878051420624775,1,0.30609742896876124,0,1,True
11.86,-3.548857122069245,1,0.3225571438965377,0,1,True
11.87,-3.4398675579983076,1,0.32800662210008463,0,1,True
11.88,-3.7957780353087953,1,0.3102110982345602,0,1,True
11.89,-2.8470751501126594,1,0.35764624249436705,0,1,True
11.9,-3.3317565512492964,1,0.3334121724375352,0,1,True
11.91,-2.035257221477877,1,0.3982371389261061,0,1,True
11.92,-1.8867917663748015,1,0.4056604116812599,0,1,True
11.93,-1.9075990360831776,1,0.4046200481958412,0,1,True
11.94,-1.1903083046573872,1,0.44048458476713065,0,1,True
11.95,-1.5328453576960759,1,0.42335773211519623,0,1,True
11.96,-0.7172701963323499,1,0.4641364901833825,0,1,True
11.97,-0.37928416839178825,1,0.4810357915804106,0,1,True
11.98,-0.783436093967175,1,0.4608281953016412,0,1,True
11.99,-0.0324907538840829,1,0.4983754623057958,0,1,True
12.0,-0.2268860212078134,0,0.48865569893960936,0,0,True
12.01,0.18450149646955555,1,0.5092250748234778,1,0,True
12.02,0.7848732104079822,1,0.5392436605203991,1,0,True
12.03,0.49747469805040034,1,0.52487373490252,1,0,True
12.04,1.4310407801795435,1,0.5715520390089772,1,0,True
12.05,0.9734057717127232,1,0.5486702885856362,1,0,True
12.06,2.158702778444928,1,0.6079351389222464,1,0,True
12.07,1.9930881092543682,1,0.5996544054627184,1,0,True
12.08,2.0881155434588985,1,0.6044057771729449,1,0,True
12.09,2.1360560033355283,1,0.6068028001667765,1,0,True
12.1,2.892688524865123,1,0.6446344262432562,1,0,True
12.11,3.0912969477106538,1,0.6545648473855327,1,0,True
12.12,3.645785732883433,1,0.6822892866441717,1,0,True
12.13,3.7029488201170144,1,0.6851474410058508,1,0,True
12.14,3.67559005272058,1,0.6837795026360289,1,0,True
12.15,4.6490612047116775,1,0.7324530602355839,1,0,False
12.16,4.562090263308913,1,0.7281045131654457,1,0,False
12.17,4.957698356281632,1,0.7478849178140816,1,0,False
12.18,4.571019606715226,1,0.7285509803357613,1,0,False
12.19,5.341703745790378,1,0.7670851872895189,1,0,False
12.2,5.677538122734366,1,0.7838769061367182,1,0,False
12.21,4.9274990025449,1,0.746374950127245,1,0,False
12.22,5.338462920628056,1,0.7669231460314029,1,0,False
12.23,5.540777430224839,1,0.777038871511242,1,0,False
12.24,5.967631373397144,1,0.7983815686698572,1,0,False
12.25,6.960445937749311,1,0.8480222968874657,1,0,False
12.26,6.755213019018123,1,0.8377606509509061,1,0,False
12.27,6.38447499570225,1,0.8192237497851125,1,0,False
12.28,7.315517524891081,1,0.8657758762445541,1,0,False
12.29,6.569747501128504,1,0.8284873750564252,1,0,False
12.3,7.410204176790538,1,0.8705102088395268,1,0,False
12.31,7.490089569504719,1,0.8745044784752359,1,0,False
12.32,8.177792394578116,1,0.9088896197289058,1,0,False
12.33,8.149800997369848,1,0.9074900498684924,1,0,False
12.34,8.40934480946797,1,0.9204672404733986,1,0,False
12.35,7.82751086965178,1,0.8913755434825891,1,0,False
12.36,7.671190260119557,1,0.8835595130059779,1,0,False
12.37,8.096014924963416,1,0.9048007462481709,1,0,False
12.38,8.745688099093195,1,0.9372844049546597,1,0,False
12.39,8.512439928458345,1,0.9256219964229173,1,0,False
12.4,8.347350284219322,1,0.9173675142109662,1,0,False
12.41,8.95224893115344,1,0.9476124465576721,1,0,False
12.42,8.683364268123833,1,0.9341682134061916,1,0,False
12.43,9.197653400813602,1,0.95988267004068,1,0,False
12.44,8.522227360383107,1,0.9261113680191553,1,0,False
12.45,8.57743102484637,1,0.9288715512423185,1,0,False
12.46,8.746422939380395,1,0.9373211469690197,1,0,False
12.47,9.202031181625044,1,0.9601015590812523,1,0,False
12.48,8.671286085404478,1,0.933564304270224,1,0,False
12.49,9.537291545599093,1,0.9768645772799547,1,0,False
12.5,9.341918857041515,1,0.9670959428520757,1,0,False
12.51,9.081769460989994,1,0.9540884730494998,1,0,False
12.52,9.05259221621446,1,0.9526296108107231,1,0,False
12.53,9.104033292786518,1,0.9552016646393259,1,0,False
12.54,8.406287974481165,1,0.9203143987240583,1,0,False
12.55,9.181492051120994,1,0.9590746025560497,1,0,False
12.56,9.415619006693142,1,0.9707809503346571,1,0,False
12.57,8.896494821168172,1,0.9448247410584086,1,0,False
12.58,8.234682510147104,1,0.9117341255073551,1,0,False
12.59,8.796169442216543,1,0.9398084721108273,1,0,False
12.6,8.882581630211433,1,0.9441290815105716,1,0,False
12.61,7.93149767942858,1,0.896574883971429,1,0,False
12.62,8.300567852091685,1,0.9150283926045842,1,0,False
12.63,8.139444905432205,1,0.9069722452716104,1,0,False
12.64,8.206712567166054,1,0.9103356283583027,1,0,False
12.65,8.226391164615139,1,0.9113195582307568,1,0,False
12.66,7.631142244453167,1,0.8815571122226583,1,0,False
12.67,7.6782155810619255,1,0.8839107790530963,1,0,False
12.68,7.437853767121633,1,0.8718926883560817,1,0,False
12.69,6.921202638529666,1,0.8460601319264832,1,0,False
12.7,7.331134282326904,1,0.8665567141163452,1,0,False
12.71,6.654390415441882,1,0.8327195207720941,1,0,False
12.72,7.21746695903541,1,0.8608733479517705,1,0,False
12.73,6.9550092209968986,1,0.847750461049845,1,0,False
12.74,6.717761433046901,1,0.8358880716523451,1,0,False
12.75,5.799520606955991,1,0.7899760303477995,1,0,False
12.76,5.979790259860795,1,0.7989895129930398,1,0,False
12.77,5.791581686936031,1,0.7895790843468016,1,0,False
12.78,5.984396251617947,1,0.7992198125808974,1,0,False
12.79,5.090488244893898,1,0.7545244122446949,1,0,False
12.8,5.213557538392191,1,0.7606778769196095,1,0,False
12.81,4.897132663805941,1,0.744856633190297,1,0,False
12.82,5.09762089369109,1,0.7548810446845545,1,0,False
12.83,4.33147356954513,1,0.7165736784772565,1,0,False
12.84,3.856233819266669,1,0.6928116909633335,1,0,True
12.85,3.7710790590998675,1,0.6885539529549934,1,0,True
12.86,3.979986415435858,1,0.6989993207717929,1,0,True
12.87,4.060104961849315,1,0.7030052480924658,1,0,False
12.88,3.18526637192485,1,0.6592633185962425,1,0,True
12.89,3.0298713174076277,1,0.6514935658703813,1,0,True
12.9,2.7502000615290223,1,0.6375100030764511,1,0,True
12.91,2.501394588594352,1,0.6250697294297176,1,0,True
12.92,1.9828541819970442,1,0.5991427090998522,1,0,True
12.93,2.349672625615459,1,0.6174836312807729,1,0,True
12.94,1.7641155428539788,1,0.588205777142699,1,0,True
12.95,0.9804376390654778,1,0.549021881953274,1,0,True
12.96,1.1170744073812764,1,0.5558537203690638,1,0,True
12.97,0.38417449024795947,1,0.519208724512398,1,0,True
12.98,0.3109994439949333,1,0.5155499721997467,1,0,True
12.99,0.3395069456325517,1,0.5169753472816276,1,0,True
13.0,0.011292474449038588,1,0.5005646237224519,1,1,True
13.01,0.13903938430351964,1,0.5069519692151759,1,1,True
13.02,-0.3666692278323219,1,0.48166653860838393,0,1,True
13.03,-0.7918870260276036,1,0.4604056486986198,0,1,True
13.04,-0.9723179208577617,1,0.4513841039571119,0,1,True
13.05,-1.4809940690613659,1,0.42595029654693173,0,1,True
13.06,-2.0609427742600213,1,0.3969528612869989,0,1,True
13.07,-2.152373169912653,1,0.3923813415043673,0,1,True
13.08,-1.7055263923941753,1,0.4147236803802913,0,1,True
13.09,-2.091452921670385,1,0.39542735391648076,0,1,True
13.1,-3.0069754961031565,1,0.34965122519484215,0,1,True
13.11,-3.0431448109781987,1,0.3478427594510901,0,1,True
13.12,-3.528761600598321,1,0.323561919970084,0,1,True
13.13,-3.713661789986632,1,0.31431691050066835,0,1,True
13.14,-3.2324155174470635,1,0.3383792241276468,0,1,True
13.15,-3.888308007178671,1,0.3055845996410665,0,1,True
13.16,-4.216397677634588,1,0.2891801161182706,0,1,False
13.17,-4.799933097922858,1,0.26000334510385714,0,1,False
13.18,-4.244518505626229,1,0.28777407471868854,0,1,False
13.19,-5.2618242854792205,1,0.23690878572603896,0,1,False
13.2,-5.881862414592585,1,0.20590687927037074,0,1,False
13.21,-5.634791951138102,1,0.2182604024430949,0,1,False
13.22,-6.00598458455877,1,0.1997007707720615,0,1,False
13.23,-5.773658507159905,1,0.21131707464200472,0,1,False
