time_s,ai_v,di,potentiometer,proximity,switch,limit_ok
5.7,-7.047839449229199,1,0.14760802753854002,0,1,False
5.71,-7.282829875676058,1,0.13585850621619708,0,1,False
5.72,-6.834513750646611,1,0.15827431246766946,0,1,False
5.73,-7.15899612807576,1,0.14205019359621202,0,1,False
5.74,-6.451248710291543,1,0.17743756448542286,0,1,False
5.75,-6.836375295589892,1,0.15818123522050537,0,1,False
5.76,-5.690797163451231,1,0.21546014182743845,0,1,False
5.77,-5.797155920721102,1,0.2101422039639449,0,1,False
5.78,-5.40873905902154,1,0.229563047048923,0,1,False
5.79,-5.942709229056166,1,0.20286453854719172,0,1,False
5.8,-5.5859095962198655,1,0.22070452018900671,0,1,False
5.81,-4.906022881323243,1,0.25469885593383784,0,1,False
5.82,-4.350973438046261,1,0.2824513280976869,0,1,False
5.83,-4.282731744437461,1,0.28586341277812694,0,1,False
5.84,-4.559399928646145,1,0.27203000356769275,0,1,False
5.85,-4.314779441046669,1,0.28426102794766656,0,1,False
5.86,-3.8296073628953082,1,0.3085196318552346,0,1,True
5.87,-3.881761973140455,1,0.3059119013429773,0,1,True
5.88,-3.842736067556617,1,0.30786319662216916,0,1,True
5.89,-2.480232903542696,1,0.3759883548228652,0,1,True
5.9,-2.6271432383171307,1,0.36864283808414344,0,1,True
5.91,-2.2300503014692543,1,0.3884974849265373,0,1,True
5.92,-2.323397607791267,1,0.38383011961043667,0,1,True
5.93,-2.2951290138099325,1,0.3852435493095034,0,1,True
5.94,-1.1204652126167907,1,0.44397673936916043,0,1,True
5.95,-1.0002979632733546,1,0.4499851018363323,0,1,True
5.96,-0.8038158063347257,1,0.4598092096832637,0,1,True
5.97,-1.0247067862621786,1,0.448764660686891,0,1,True
5.98,-0.4628377819201107,1,0.47685811090399444,0,1,True
5.99,-0.25148704352491225,1,0.48742564782375436,0,1,True
6.0,0.3244423093128835,1,0.5162221154656442,1,0,True
6.01,0.3721133758140556,1,0.5186056687907028,1,0,True
6.02,0.49770733229225506,1,0.5248853666146127,1,0,True
6.03,0.6610145160611209,1,0.533050725803056,1,0,True
6.04,0.8751959606424888,1,0.5437597980321245,1,0,True
6.05,1.1587231105138014,1,0.5579361555256901,1,0,True
6.06,1.6871156178978817,1,0.584355780894894,1,0,True
6.07,1.3659524718097211,1,0.568297623590486,1,0,True
6.08,2.2581868738006934,1,0.6129093436900346,1,0,True
6.09,2.0783788772714447,1,0.6039189438635721,1,0,True
6.1,2.8643936736640585,1,0.6432196836832029,1,0,True
6.11,3.2881312234382083,1,0.6644065611719104,1,0,True
6.12,3.831651198999222,1,0.6915825599499611,1,0,True
6.13,3.9370190775419354,1,0.6968509538770967,1,0,True
6.14,3.2810171605135032,1,0.6640508580256752,1,0,True
6.15,3.551882403404445,1,0.6775941201702222,1,0,True
6.16,4.407442287982447,1,0.7203721143991224,1,0,False
6.17,4.532017156969575,1,0.7266008578484787,1,0,False
6.18,4.412123912311654,1,0.7206061956155827,1,0,False
6.19,4.867526905679537,1,0.7433763452839768,1,0,False
6.2,4.903218097000382,1,0.7451609048500191,1,0,False
6.21,6.057896005024785,1,0.8028948002512394,1,0,False
6.22,6.00207436467082,1,0.8001037182335409,1,0,False
6.23,6.002081882263452,1,0.8001040941131727,1,0,False
6.24,6.021360257917816,1,0.8010680128958908,1,0,False
6.25,6.173887805456771,1,0.8086943902728386,1,0,False
6.26,6.930213486095908,1,0.8465106743047954,1,0,False
6.27,7.169419883693648,1,0.8584709941846824,1,0,False
6.28,7.472294417172112,1,0.8736147208586056,1,0,False
6.29,7.20343696915617,1,0.8601718484578086,1,0,False
6.3,7.076947074715882,1,0.8538473537357941,1,0,False
6.31,6.886265680113027,1,0.8443132840056513,1,0,False
6.32,7.694496176129971,1,0.8847248088064985,1,0,False
6.33,7.798179060658398,1,0.88990895303292,1,0,False
6.34,7.665328400793656,1,0.8832664200396827,1,0,False
6.35,8.149961952600892,1,0.9074980976300445,1,0,False
6.36,8.02654194074635,1,0.9013270970373174,1,0,False
6.37,8.747046600494297,1,0.9373523300247149,1,0,False
6.38,8.648525864451765,1,0.9324262932225882,1,0,False
6.39,8.697978869972424,1,0.9348989434986212,1,0,False
6.4,8.22452230263734,1,0.911226115131867,1,0,False
6.41,8.401828817585567,1,0.9200914408792784,1,0,False
6.42,8.875413531045384,1,0.9437706765522691,1,0,False
6.43,8.715089676870605,1,0.9357544838435302,1,0,False
6.44,9.160505930523012,1,0.9580252965261506,1,0,False
6.45,8.943850472397862,1,0.9471925236198931,1,0,False
6.46,8.884083992965916,1,0.9442041996482958,1,0,False
